0545,02,OA   ,0207008941,ONTVANGSTOELTJEK 327867                                                                             ,19970923  ,          ,          
0545,02,OA   ,0207008952,TIKSTERSTOELTJEK  327867                                                                            ,19970923  ,          ,          
0545,02,OA   ,0299005410,1 X VULLISHOUERSMETAAL                                                                              ,19920201  ,          ,          
0545,02,OAREE,0201005224,1 KOFFIETAFEL                                                                                       ,19760623  ,          ,          
0545,02,OAREE,0201227193,KOFFIETAFELTJEK 327867                                                                              ,19970923  ,          ,          
0545,02,ONDER,0207005836,1 X ONTVANGSSTOEL STAALRAAM                                                                         ,19880601  ,          ,          
0545,02,ONDER,0207005898,1 X ONTVANGSSTOEL STAALRAAM                                                                         ,19880901  ,          ,          
0545,02,ONDER,0207007022,1 X ONTVANGSSTOEL STAALRAAM                                                                         ,19930601  ,          ,          
0545,02,RK   ,0207008948,LESSENAARSTOELTJEK 327867                                                                           ,19970923  ,          ,          
0545,02,RK1  ,0201227187,LESSENAAR MET L VERLENGINGTJEK 327867                                                               ,19970923  ,          ,          
0545,02,RK1  ,0207008287,1 X ONTVANGSSTOEL EIKEHOUT                                                                          ,19910101  ,          ,          
0545,02,RK1  ,0207008926,ONTVANGSTOELTJEK 327867                                                                             ,19970923  ,          ,          
0545,02,RK1  ,0207008927,ONTVANGSTOELTJEK 327867                                                                             ,19970923  ,          ,          
0545,02,RK1  ,0207008929,ONTVANGSTOELTJEK 327867                                                                             ,19970923  ,          ,          
0545,02,RK1  ,0207008942,ONTVANGSTOELTJEK 327867                                                                             ,19970923  ,          ,          
0545,02,RK1  ,0212005145,SKILDERYTJEK 366962                                                                                 ,19980401  ,          ,          
0545,02,RK1  ,0299005026,1 X VULLISHOUER  EIKEHOUT                                                                           ,19680716  ,          ,          
0545,02,RK1  ,0299005548,1 X MATBESKERMERTJEK 107830  17.9.92                                                                ,19920901  ,          ,          
0545,02,RK1  ,0348000031,CREDENZATJEK 327867                                                                                 ,19970923  ,          ,          
0545,02,RK1  ,0348000035,3 LAAI PEDESTALTJEK 327867                                                                          ,19970923  ,          ,          
0545,02,RK2  ,0201227188,LESSENAAR MET L VERLENGINGTJEK 327867                                                               ,19970923  ,          ,          
0545,02,RK2  ,0207008934,ONTVANGSTOELTJEK 327867                                                                             ,19970923  ,          ,          
0545,02,RK2  ,0207008935,ONTVANGSTOELTJEK 327867                                                                             ,19970923  ,          ,          
0545,02,RK2  ,0207008944,ONTVANGSTOELTJEK 327867                                                                             ,19970923  ,          ,          
0545,02,RK2  ,0207008946,LESSENAARSTOELTJEK 327867                                                                           ,19970923  ,          ,          
0545,02,RK2  ,0212005146,SKILDERYTJEK 366962                                                                                 ,19980401  ,          ,          
0545,02,RK2  ,0212005147,SKILDERYTJEK 366962                                                                                 ,19980401  ,          ,          
0545,02,RK2  ,0299005177,VULLISHOUER - IMBUIA                                                                                ,19890501  ,          ,          
0545,02,RK2  ,0348000032,CREDENZATJEK 327867                                                                                 ,19970923  ,          ,          
0545,02,RK2  ,0348000034,3 LAAI PEDESTALTJEK 327867                                                                          ,19970923  ,          ,          
0545,02,RK3  ,0201227189,LESSENAAR MET L VERLENGINGTJEK 327867                                                               ,19970923  ,          ,          
0545,02,RK3  ,0207008924,ONTVANGSTOELTJEK 327867                                                                             ,19970923  ,          ,          
0545,02,RK3  ,0207008925,ONTVANGSTOELTJEK 327867                                                                             ,19970923  ,          ,          
0545,02,RK3  ,0207008928,ONTVANGSTOELTJEK 327867                                                                             ,19970923  ,          ,          
0545,02,RK3  ,0207008930,ONTVANGSTOELTJEK 327867                                                                             ,19970923  ,          ,          
0545,02,RK3  ,0207008931,ONTVANGSTOELTJEK 327867                                                                             ,19970923  ,          ,          
0545,02,RK3  ,0207008932,ONTVANGSTOELTJEK 327867                                                                             ,19970923  ,          ,          
0545,02,RK3  ,0212005148,SKILDERYTJEK 366962                                                                                 ,19980401  ,          ,          
0545,02,RK4  ,0201225548,2 DEUR CREDENZA  EIKEHOUT                                                                           ,19890501  ,          ,          
0545,02,RK4  ,0201229425,MOBIELE PEDESTAL KREDKB/4606                                                                        ,20040701  ,          ,          
0545,02,RK4  ,0201229426,KONFERENSIE TAFEL KREDKB/4606                                                                       ,20040701  ,          ,          
0545,02,RK4  ,0207015862,BESOEKERSTOEL KREDKB/4606                                                                           ,20040701  ,          ,          
0545,02,RK4  ,0207015863,BESOEKERSTOEL KREDKB/4606                                                                           ,20040701  ,          ,          
